DATE,WLEMUINDXD
7/12/2021,70.19
8/12/2021,23.7
9/12/2021,24.22
10/12/2021,52.19
11/12/2021,111.82
12/12/2021,191.41
13/12/2021,18.87
14/12/2021,43.16
15/12/2021,35.71
16/12/2021,62.91
17/12/2021,159.57
18/12/2021,36.82
19/12/2021,84.68
20/12/2021,58.79
21/12/2021,134.62
22/12/2021,135.63
23/12/2021,66.7
24/12/2021,81.14
25/12/2021,333.57
26/12/2021,366.06
27/12/2021,218.69
28/12/2021,49.81
29/12/2021,57.65
30/12/2021,86.41
31/12/2021,120.62
1/1/2022,222.61
2/1/2022,120.22
3/1/2022,112.25
4/1/2022,33.62
5/1/2022,42.88
6/1/2022,86.93
7/1/2022,20.1
8/1/2022,45.76
9/1/2022,90.78
10/1/2022,100.45
11/1/2022,21.43
12/1/2022,225.35
13/1/2022,83.55
14/1/2022,115.98
15/1/2022,76.9
16/1/2022,168.53
17/1/2022,34.02
18/1/2022,33.69
19/1/2022,8.13
20/1/2022,49.95
21/1/2022,87.59
22/1/2022,61.26
23/1/2022,61.37
24/1/2022,73.26
25/1/2022,234.53
26/1/2022,144.59
27/1/2022,169.89
28/1/2022,48.52
29/1/2022,110.78
30/1/2022,306.93
31/1/2022,157.03
1/2/2022,136.45
2/2/2022,171.84
3/2/2022,115.14
4/2/2022,39.3
5/2/2022,30.89
6/2/2022,137.03
7/2/2022,28.42
8/2/2022,10.51
9/2/2022,31.37
10/2/2022,49.65
11/2/2022,59.3
12/2/2022,119.68
13/2/2022,131.51
14/2/2022,114.88
15/2/2022,42.75
16/2/2022,38.92
17/2/2022,66.56
18/2/2022,133.01
19/2/2022,91.75
20/2/2022,122.3
21/2/2022,63.24
22/2/2022,34.09
23/2/2022,73.48
24/2/2022,85.22
25/2/2022,168.78
26/2/2022,216.87
27/2/2022,136.23
28/2/2022,73.7
1/3/2022,84.97
2/3/2022,121.46
3/3/2022,164.71
4/3/2022,58.61
5/3/2022,108.12
6/3/2022,104.01
7/3/2022,56.91
8/3/2022,143.3
9/3/2022,107.69
10/3/2022,142.35
11/3/2022,188.09
12/3/2022,112.77
13/3/2022,227.64
14/3/2022,246.05
15/3/2022,91.68
16/3/2022,93.49
17/3/2022,111.31
18/3/2022,122.22
19/3/2022,84.36
20/3/2022,172.07
21/3/2022,153.11
22/3/2022,69.19
23/3/2022,98.22
24/3/2022,70.71
25/3/2022,102.17
26/3/2022,137.25
27/3/2022,258.25
28/3/2022,119.08
29/3/2022,184.66
30/3/2022,110.86
31/3/2022,96.02
1/4/2022,69.12
2/4/2022,33.04
3/4/2022,47.36
4/4/2022,58.15
5/4/2022,101.63
6/4/2022,128.5
7/4/2022,78.46
8/4/2022,20.62
9/4/2022,81.69
10/4/2022,295.73
11/4/2022,193.19
12/4/2022,34.16
13/4/2022,51.43
14/4/2022,103.15
15/4/2022,41.63
16/4/2022,34.83
17/4/2022,32.7
18/4/2022,76.98
19/4/2022,239.84
20/4/2022,75.77
21/4/2022,69.98
22/4/2022,90.54
23/4/2022,66.02
24/4/2022,45.49
25/4/2022,131.45
26/4/2022,44.42
27/4/2022,33.48
28/4/2022,60.13
29/4/2022,131.51
30/4/2022,327.42
1/5/2022,113.96
2/5/2022,73.17
3/5/2022,110.17
4/5/2022,199.17
5/5/2022,130.68
6/5/2022,250.97
7/5/2022,67.62
8/5/2022,277.25
9/5/2022,129.57
10/5/2022,112.36
11/5/2022,92.85
12/5/2022,68.63
13/5/2022,120.14
14/5/2022,94.75
15/5/2022,94.39
16/5/2022,57.32
17/5/2022,22.37
18/5/2022,125.3
19/5/2022,131.05
20/5/2022,149.55
21/5/2022,200.66
22/5/2022,167.08
23/5/2022,179.29
24/5/2022,92.7
25/5/2022,172.07
26/5/2022,166.85
27/5/2022,231.82
28/5/2022,32.78
29/5/2022,165.64
30/5/2022,48.78
31/5/2022,25.72
1/6/2022,69.88
2/6/2022,116.11
3/6/2022,81.92
4/6/2022,16.62
5/6/2022,60.22
6/6/2022,45.61
7/6/2022,69.52
8/6/2022,61.53
9/6/2022,113.22
10/6/2022,92.05
11/6/2022,35.14
12/6/2022,95.94
13/6/2022,93.86
14/6/2022,35.2
15/6/2022,53.8
16/6/2022,152.05
17/6/2022,70.87
18/6/2022,85.74
19/6/2022,152.69
20/6/2022,33.32
21/6/2022,98.16
22/6/2022,118.73
23/6/2022,55
24/6/2022,84.02
25/6/2022,68.51
26/6/2022,276.25
27/6/2022,80.28
28/6/2022,72.94
29/6/2022,52.98
30/6/2022,172.69
1/7/2022,188.65
2/7/2022,34.45
3/7/2022,51.31
4/7/2022,109.05
5/7/2022,56.09
6/7/2022,77.5
7/7/2022,95.37
8/7/2022,74.24
9/7/2022,55.05
10/7/2022,114.31
11/7/2022,33.04
12/7/2022,61.95
13/7/2022,46.66
14/7/2022,141.31
15/7/2022,107.08
16/7/2022,55.19
17/7/2022,133.23
18/7/2022,48.3
19/7/2022,108.18
20/7/2022,149.94
21/7/2022,119.9
22/7/2022,115.32
23/7/2022,106.76
24/7/2022,150.93
25/7/2022,79.82
26/7/2022,50.23
27/7/2022,194.15
28/7/2022,180.36
29/7/2022,86.11
30/7/2022,54.47
31/7/2022,115.53
1/8/2022,265.4
2/8/2022,60.94
3/8/2022,125.84
4/8/2022,104.16
5/8/2022,126.28
6/8/2022,90.02
7/8/2022,165.08
8/8/2022,259.28
9/8/2022,87.15
10/8/2022,120.54
11/8/2022,141.42
12/8/2022,106.87
13/8/2022,74.14
14/8/2022,50.45
15/8/2022,111.66
16/8/2022,59.72
17/8/2022,99.81
18/8/2022,9.12
19/8/2022,114.81
20/8/2022,114.9
21/8/2022,128.43
22/8/2022,446.93
23/8/2022,58.62
24/8/2022,70.68
25/8/2022,79.66
26/8/2022,58.58
27/8/2022,47.79
28/8/2022,61.43
29/8/2022,105.7
30/8/2022,127.62
31/8/2022,85.8
1/9/2022,42.39
2/9/2022,36.42
3/9/2022,14.56
4/9/2022,206.11
5/9/2022,46.61
6/9/2022,60.81
7/9/2022,96.27
8/9/2022,38.83
9/9/2022,47.57
10/9/2022,28.75
11/9/2022,29.05
12/9/2022,186.29
13/9/2022,22
14/9/2022,33.52
15/9/2022,181.06
16/9/2022,73.17
17/9/2022,160.71
18/9/2022,145.85
19/9/2022,14.36
20/9/2022,65.92
21/9/2022,106.16
22/9/2022,171.54
23/9/2022,121.27
24/9/2022,28.94
25/9/2022,58.94
26/9/2022,85.1
27/9/2022,145.78
28/9/2022,142.8
29/9/2022,34.05
30/9/2022,102.04
1/10/2022,42.71
2/10/2022,542.1
3/10/2022,171.21
4/10/2022,164.15
5/10/2022,210.92
6/10/2022,77.47
7/10/2022,28.39
8/10/2022,103.93
9/10/2022,197.14
10/10/2022,74.79
11/10/2022,22.91
12/10/2022,50.15
13/10/2022,50.96
14/10/2022,258.67
15/10/2022,72.37
16/10/2022,58.25
17/10/2022,56.99
18/10/2022,43.13
19/10/2022,67.88
20/10/2022,83.43
21/10/2022,9.46
22/10/2022,14.74
23/10/2022,99.57
24/10/2022,157.87
25/10/2022,122.36
26/10/2022,133.09
27/10/2022,196.18
28/10/2022,137.82
29/10/2022,14.45
30/10/2022,86.98
31/10/2022,213.24
1/11/2022,185.79
2/11/2022,41.91
3/11/2022,110.46
4/11/2022,46.27
5/11/2022,29.3
6/11/2022,160.95
7/11/2022,169.53
8/11/2022,112.58
9/11/2022,134.89
10/11/2022,97.71
11/11/2022,39.43
12/11/2022,61.99
13/11/2022,257.88
14/11/2022,264.1
15/11/2022,69
16/11/2022,242.28
17/11/2022,147.22
18/11/2022,143.64
19/11/2022,170.14
20/11/2022,180.72
21/11/2022,161.84
22/11/2022,320.98
23/11/2022,224.08
24/11/2022,197.36
25/11/2022,63.12
26/11/2022,168.28
27/11/2022,148.03
28/11/2022,187.46
29/11/2022,22.87
30/11/2022,52.87
1/12/2022,78.72
2/12/2022,9.8
3/12/2022,31.67
4/12/2022,106.61
5/12/2022,225.32
6/12/2022,56.08
7/12/2022,76.71
8/12/2022,95.78
9/12/2022,120.84
10/12/2022,161.95
11/12/2022,92.9
12/12/2022,104.44
13/12/2022,46.18
14/12/2022,88.71
15/12/2022,80.71
16/12/2022,97.13
17/12/2022,48.07
18/12/2022,114.73
19/12/2022,46.11
20/12/2022,96.36
21/12/2022,35.43
22/12/2022,116.9
23/12/2022,35.07
24/12/2022,58.46
25/12/2022,157.97
26/12/2022,79.46
27/12/2022,99.03
28/12/2022,123.64
29/12/2022,82.15
30/12/2022,131.67
31/12/2022,206.74
1/1/2023,196.53
2/1/2023,93.41
3/1/2023,49.69
4/1/2023,62.04
5/1/2023,292.52
6/1/2023,90.21
7/1/2023,194.97
8/1/2023,248.66
9/1/2023,72.12
10/1/2023,904.65
11/1/2023,154.5
12/1/2023,229.38
13/1/2023,99.05
14/1/2023,31.2
15/1/2023,277.58
16/1/2023,67.86
17/1/2023,114.29
18/1/2023,109.52
19/1/2023,34
20/1/2023,207.69
21/1/2023,141.88
22/1/2023,77.63
23/1/2023,301.34
24/1/2023,249.54
25/1/2023,273.12
26/1/2023,43.55
27/1/2023,117.38
28/1/2023,47.75
29/1/2023,125.45
30/1/2023,196.65
31/1/2023,176.14
1/2/2023,206.28
2/2/2023,249.98
3/2/2023,30.57
4/2/2023,65.95
5/2/2023,47.91
6/2/2023,317.77
7/2/2023,256.58
8/2/2023,108.98
9/2/2023,122.55
10/2/2023,30.45
11/2/2023,188.18
12/2/2023,15.92
13/2/2023,14.21
14/2/2023,139.24
15/2/2023,216.26
16/2/2023,67.3
17/2/2023,47.78
18/2/2023,179.9
19/2/2023,78.54
20/2/2023,31.25
21/2/2023,113.89
22/2/2023,41.15
23/2/2023,163.06
24/2/2023,85.09
25/2/2023,45.89
26/2/2023,14.69
27/2/2023,13.77
28/2/2023,10.58
1/3/2023,96.62
2/3/2023,243.76
3/3/2023,64.1
4/3/2023,43.48
5/3/2023,158.83
6/3/2023,13.77
7/3/2023,246.45
8/3/2023,16.43
9/3/2023,25.43
10/3/2023,337.36
11/3/2023,265.47
12/3/2023,42.01
13/3/2023,239.5
14/3/2023,74.82
15/3/2023,65.92
16/3/2023,271.32
17/3/2023,78.3
18/3/2023,32.77
19/3/2023,97.28
20/3/2023,148.86
21/3/2023,76.14
22/3/2023,189.59
23/3/2023,341.16
24/3/2023,248.86
25/3/2023,168.52
26/3/2023,218.28
27/3/2023,133.66
28/3/2023,222.47
29/3/2023,139.25
30/3/2023,168.79
31/3/2023,98.47
1/4/2023,124.12
2/4/2023,248.19
3/4/2023,105.28
4/4/2023,145.63
5/4/2023,146.5
6/4/2023,24.48
7/4/2023,50.5
8/4/2023,139.98
9/4/2023,81.15
10/4/2023,55.68
11/4/2023,182.49
12/4/2023,88.1
13/4/2023,188.66
14/4/2023,20.06
15/4/2023,16.54
16/4/2023,149.85
17/4/2023,94.36
18/4/2023,72.93
19/4/2023,177.38
20/4/2023,8.38
21/4/2023,188.08
22/4/2023,78.59
23/4/2023,47.87
24/4/2023,274.86
25/4/2023,62.58
26/4/2023,92.5
27/4/2023,301.22
28/4/2023,27.44
29/4/2023,14.51
30/4/2023,192.86
1/5/2023,38.5
2/5/2023,542.55
3/5/2023,146.93
4/5/2023,145.94
5/5/2023,19.63
6/5/2023,45.73
7/5/2023,112.04
8/5/2023,540.52
9/5/2023,71.35
10/5/2023,7.6
11/5/2023,172.4
12/5/2023,67.25
13/5/2023,62.52
14/5/2023,108.86
15/5/2023,104.07
16/5/2023,10.36
17/5/2023,23.53
18/5/2023,293.47
19/5/2023,68.3
20/5/2023,287.15
21/5/2023,125.42
22/5/2023,902.81
23/5/2023,52.84
24/5/2023,55.97
25/5/2023,32.44
26/5/2023,289.17
27/5/2023,46.92
28/5/2023,47.55
29/5/2023,42.21
30/5/2023,23.32
31/5/2023,220.41
1/6/2023,24.44
2/6/2023,90.46
3/6/2023,60.4
4/6/2023,60.88
5/6/2023,26.86
6/6/2023,21.92
7/6/2023,24.66
8/6/2023,180.41
9/6/2023,19.08
10/6/2023,46.11
11/6/2023,15.8
12/6/2023,240.04
13/6/2023,10.79
14/6/2023,24.7
15/6/2023,93.19
16/6/2023,29.71
17/6/2023,32.21
18/6/2023,78.98
19/6/2023,48.49
20/6/2023,55.94
21/6/2023,94.41
22/6/2023,17.36
23/6/2023,19.43
24/6/2023,15.66
25/6/2023,297.76
26/6/2023,268.82
27/6/2023,67.19
28/6/2023,96.04
29/6/2023,25.8
30/6/2023,68.45
1/7/2023,60.77
2/7/2023,68.48
3/7/2023,15.59
4/7/2023,19.96
5/7/2023,40.04
6/7/2023,8.92
7/7/2023,10.23
8/7/2023,15.93
9/7/2023,154.39
10/7/2023,44.09
11/7/2023,11.03
12/7/2023,45.04
13/7/2023,164.72
14/7/2023,427.76
15/7/2023,77.55
16/7/2023,52.05
17/7/2023,58.49
18/7/2023,11.4
19/7/2023,52.99
20/7/2023,389.07
21/7/2023,50.49
22/7/2023,46.02
23/7/2023,17.81
24/7/2023,29.2
25/7/2023,22.03
26/7/2023,89.06
27/7/2023,43.15
28/7/2023,176.89
29/7/2023,74.85
30/7/2023,205.34
31/7/2023,255.77
1/8/2023,247.71
2/8/2023,8.87
3/8/2023,214.88
4/8/2023,49.7
5/8/2023,30.71
6/8/2023,34.45
7/8/2023,14.15
8/8/2023,10.92
9/8/2023,26.45
10/8/2023,17.49
11/8/2023,132.1
12/8/2023,14.8
13/8/2023,16.81
14/8/2023,239.9
15/8/2023,43.08
16/8/2023,35.52
17/8/2023,25.06
18/8/2023,19.39
19/8/2023,28.57
20/8/2023,113.03
21/8/2023,273.32
22/8/2023,21.28
23/8/2023,222.43
24/8/2023,16.06
25/8/2023,9.25
26/8/2023,51.65
27/8/2023,15.96
28/8/2023,13.15
29/8/2023,10.09
30/8/2023,33.47
31/8/2023,8.13
1/9/2023,26.59
2/9/2023,24.76
3/9/2023,16.97
4/9/2023,173.42
5/9/2023,10.89
6/9/2023,41.42
7/9/2023,39.24
8/9/2023,203.38
9/9/2023,12.33
10/9/2023,76.86
11/9/2023,126.9
12/9/2023,125.65
13/9/2023,141.23
14/9/2023,31.7
15/9/2023,44
16/9/2023,38.08
17/9/2023,15.14
18/9/2023,38.66
19/9/2023,19.75
20/9/2023,48.34
21/9/2023,23.3
22/9/2023,8.64
23/9/2023,37.93
24/9/2023,14.83
25/9/2023,12.86
26/9/2023,30.54
27/9/2023,112.54
28/9/2023,23.19
29/9/2023,8.51
30/9/2023,12.45
1/10/2023,45.1
2/10/2023,25.28
3/10/2023,10.14
4/10/2023,24.29
5/10/2023,7.87
6/10/2023,129.95
7/10/2023,26.07
8/10/2023,94.88
9/10/2023,152.56
10/10/2023,10.45
11/10/2023,187.74
12/10/2023,55.34
13/10/2023,172.41
14/10/2023,26.4
15/10/2023,892.29
16/10/2023,71.57
17/10/2023,78.94
18/10/2023,32.71
19/10/2023,152.95
20/10/2023,459.79
21/10/2023,291.4
22/10/2023,313.65
23/10/2023,242.75
24/10/2023,29.91
25/10/2023,71.58
26/10/2023,153.1
27/10/2023,227.97
28/10/2023,37.46
29/10/2023,59.36
30/10/2023,356.93
31/10/2023,40.46
1/11/2023,157.53
2/11/2023,48.19
3/11/2023,56.72
4/11/2023,26.07
5/11/2023,44.77
6/11/2023,82.91
7/11/2023,56.79
8/11/2023,297.62
9/11/2023,252.32
10/11/2023,154.34
11/11/2023,56.78
12/11/2023,73.23
13/11/2023,50.85
14/11/2023,9.83
15/11/2023,24.64
16/11/2023,32.65
17/11/2023,508.48
18/11/2023,41.21
19/11/2023,77.72
20/11/2023,37.54
21/11/2023,88.36
22/11/2023,41.22
23/11/2023,27.03
24/11/2023,70.99
25/11/2023,30.53
26/11/2023,100.46
27/11/2023,27.51
28/11/2023,236.49
29/11/2023,76.12
30/11/2023,24.24
1/12/2023,9.16
2/12/2023,13.45
3/12/2023,44.75
4/12/2023,13.44
5/12/2023,280.26
6/12/2023,49.57
7/12/2023,72.51
8/12/2023,94.32
9/12/2023,180.66
10/12/2023,64.75
11/12/2023,55.83
12/12/2023,10.78
13/12/2023,26.01
14/12/2023,33.73
15/12/2023,37.93
16/12/2023,13.64
17/12/2023,49.75
18/12/2023,625.54
19/12/2023,226.39
20/12/2023,43.43
21/12/2023,25.2
22/12/2023,52.53
23/12/2023,351.39
24/12/2023,72.78
25/12/2023,65.06
26/12/2023,116.75
27/12/2023,268.82
28/12/2023,344.24
29/12/2023,94.12
30/12/2023,82.08
31/12/2023,145.24
1/1/2024,52.74
2/1/2024,50.17
3/1/2024,47.39
4/1/2024,142.64
5/1/2024,79.88
6/1/2024,98.94
7/1/2024,143.51
8/1/2024,40.32
9/1/2024,32.32
10/1/2024,35.13
11/1/2024,33.25
12/1/2024,67.25
13/1/2024,13.56
14/1/2024,16.66
15/1/2024,15.02
16/1/2024,56.22
17/1/2024,17.49
18/1/2024,201.24
19/1/2024,367.02
20/1/2024,55.15
21/1/2024,16.95
22/1/2024,251.38
23/1/2024,198.45
24/1/2024,43.09
25/1/2024,158.74
26/1/2024,9.74
27/1/2024,14.12
28/1/2024,47.87
29/1/2024,13.95
30/1/2024,31.56
31/1/2024,16.51
1/2/2024,152.74
2/2/2024,9.65
3/2/2024,27.89
4/2/2024,112.03
5/2/2024,281.84
6/2/2024,30.76
7/2/2024,205.61
8/2/2024,8.07
9/2/2024,18.68
10/2/2024,13.28
11/2/2024,275.83
12/2/2024,303.13
13/2/2024,53.44
14/2/2024,76.07
15/2/2024,185.68
16/2/2024,9.57
17/2/2024,27.75
18/2/2024,16.56
19/2/2024,62.15
20/2/2024,229.63
21/2/2024,292.04
22/2/2024,176.15
23/2/2024,9.92
24/2/2024,245.48
25/2/2024,97.55
26/2/2024,13.35
27/2/2024,205.46
28/2/2024,138.93
29/2/2024,57.22
1/3/2024,9.61
2/3/2024,54.65
3/3/2024,16.05
4/3/2024,341.86
5/3/2024,206.34
6/3/2024,25
7/3/2024,8.27
8/3/2024,19.25
9/3/2024,26.9
10/3/2024,15.69
11/3/2024,13.47
12/3/2024,21.14
13/3/2024,289.93
14/3/2024,16.63
15/3/2024,188.64
16/3/2024,43.36
17/3/2024,32.71
18/3/2024,184.08
19/3/2024,20.99
20/3/2024,82.86
21/3/2024,186.73
22/3/2024,191.79
23/3/2024,57.42
24/3/2024,32.59
25/3/2024,13.94
26/3/2024,288.74
27/3/2024,194.97
28/3/2024,8.65
29/3/2024,51.39
30/3/2024,101.1
31/3/2024,16.78
