date,ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_DBA,ETF_GLD,ETF_USO
2022-01-28,102.85850645161293,0.19,13.08000,3.825806451612903,48.52,129.34,19.20405960083008,167.10000610351562,61.970001220703125
2022-01-31,102.89285161290324,0.24,32.64000,3.8064516129032255,157.03,184.81,19.21357727050781,168.08999633789062,62.47999954223633
2022-02-01,102.9043,0.2,13.54000,3.8,136.45,143.53,19.48003387451172,168.22999572753906,62.52999877929688
2022-02-02,102.92412857142858,0.2,9.16000,3.792857142857143,171.84,101.01,19.432453155517575,168.83999633789062,62.52000045776367
2022-02-03,102.94395714285714,0.21,14.46000,3.7857142857142856,115.14,93.56,19.46100234985352,168.60000610351562,63.5099983215332
2022-02-04,102.96378571428572,0.23,12.67000,3.778571428571429,39.3,171.57,19.59423065185547,168.86000061035156,64.91000366210938
2022-02-07,103.02327142857143,0.28,13.33000,3.757142857142857,28.42,97.27,19.679880142211918,170.11000061035156,64.68000030517578
2022-02-08,103.0431,0.27,8.01000,3.75,10.51,115.82,19.82262420654297,170.6300048828125,63.619998931884766
2022-02-09,103.06292857142856,0.27,18.85000,3.742857142857143,31.37,83.48,20.155696868896484,171.2100067138672,64.16999816894531
2022-02-10,103.08275714285716,0.41,9.22000,3.7357142857142858,49.65,84.38,20.01295280456543,170.55999755859375,63.959999084472656
2022-02-11,103.10258571428572,0.37,7.53000,3.7285714285714286,59.3,67.68,20.079566955566406,173.80999755859375,65.73999786376953
2022-02-14,103.16207142857144,0.45,10.10000,3.707142857142857,114.88,201.81,20.003437042236328,174.74000549316406,66.36000061035156
2022-02-15,103.1819,0.41,6.26000,3.7,42.75,109.46,19.927305221557617,173.0800018310547,64.27999877929688
2022-02-16,103.20172857142856,0.39,8.67000,3.692857142857143,38.92,73.91,19.98440361022949,174.86000061035156,63.540000915527344
2022-02-17,103.22155714285716,0.37,17.07000,3.6857142857142855,66.56,107.1,20.05101585388184,177.25,64.16999816894531
2022-02-18,103.24138571428573,0.35,15.04000,3.678571428571429,133.01,180.25,20.022470474243164,177.1199951171875,64.73999786376953
2022-02-22,103.3207,0.39,8.66000,3.65,34.09,180.27,20.355541229248047,177.49000549316406,65.54000091552734
2022-02-23,103.34052857142858,0.36,12.44000,3.642857142857143,73.48,89.64,20.36505889892578,178.2899932861328,66.23999786376953
2022-02-24,103.36035714285715,0.33,16.99000,3.6357142857142857,85.22,156.68,20.260377883911133,177.13999938964844,66.33999633789062
2022-02-25,103.38018571428572,0.33,12.80000,3.628571428571429,168.78,161.59,19.689395904541016,176.5500030517578,65.80000305175781
2022-02-28,103.43967142857144,0.37,16.42000,3.607142857142857,73.7,167.06,19.91778945922852,178.3800048828125,67.4800033569336
2022-03-01,103.4595,0.32,10.58000,3.6,84.97,188.05,20.40312385559082,181.6199951171875,71.81999969482422
2022-03-02,103.47166774193548,0.33,9.02000,3.603225806451613,121.46,134.88,20.39360618591309,179.72999572753906,75.41999816894531
2022-03-03,103.48383548387098,0.37,12.56000,3.606451612903226,164.71,204.82,20.85039329528809,180.8000030517578,74.52999877929688
2022-03-04,103.49600322580646,0.33,12.60000,3.609677419354839,58.61,219.09,20.78377914428711,183.67999267578125,79.45999908447266
2022-03-07,103.5325064516129,0.38,19.18000,3.6193548387096777,56.91,164.7,21.154918670654297,186.41000366210935,82.37000274658203
2022-03-08,103.5446741935484,0.36,9.69000,3.6225806451612894,143.3,165.06,21.12636947631836,191.50999450683597,85.43000030517578
2022-03-09,103.55684193548387,0.38,8.25000,3.625806451612904,107.69,142.59,20.802812576293945,185.82000732421875,75.47000122070312
2022-03-10,103.56900967741936,0.38,18.16000,3.629032258064517,142.35,150.53,20.717164993286133,186.3999938964844,74.05999755859375
2022-03-11,103.58117741935484,0.39,16.25000,3.632258064516129,188.09,232.96,20.78377914428711,185.08999633789065,76.4000015258789
2022-03-14,103.61768064516129,0.45,13.59000,3.641935483870968,246.05,222.54,20.74571228027344,182.3000030517578,72.83999633789062
2022-03-15,103.62984838709676,0.46,12.76000,3.645161290322581,91.68,154.33,20.66958236694336,178.88999938964844,68.62999725341797
2022-03-16,103.64201612903226,0.43,11.99000,3.6483870967741936,93.49,216.66,20.336509704589844,180.00999450683594,68.27999877929688
2022-03-17,103.65418387096774,0.4,20.08000,3.651612903225807,111.31,137.82,20.574419021606445,180.88999938964844,73.68000030517578
2022-03-18,103.66635161290324,0.41,5.97000,3.6548387096774193,122.22,171.27,20.583934783935547,179.3000030517578,74.63999938964844
2022-03-21,103.70285483870968,0.55,13.87000,3.664516129032258,153.11,239.83,21.02168846130371,180.6699981689453,79.54000091552734
2022-03-22,103.71502258064515,0.51,11.49000,3.667741935483871,69.19,137.53,21.05975341796875,179.36000061035156,78.55999755859375
2022-03-23,103.72719032258064,0.5,8.37000,3.670967741935484,98.22,116.56,21.154918670654297,181.80999755859372,81.94999694824219
2022-03-24,103.73935806451613,0.5,13.47000,3.674193548387097,70.71,128.23,21.01217269897461,183.1300048828125,79.75
2022-03-25,103.7515258064516,0.53,5.99000,3.67741935483871,102.17,209.01,21.173952102661133,182.3800048828125,80.73999786376953
2022-03-28,103.78802903225808,0.6,20.96000,3.6870967741935488,119.08,322.1,20.859909057617188,179.05999755859375,74.52999877929688
2022-03-29,103.80019677419354,0.56,9.49000,3.6903225806451614,184.66,193.93,20.698131561279297,179.13999938964844,76.1500015258789
2022-03-30,103.81236451612902,0.55,5.50000,3.6935483870967754,110.86,105.19,20.95507431030273,180.5800018310547,77.91000366210938
2022-03-31,103.82453225806452,0.51,10.27000,3.696774193548387,96.02,81.85,20.82184410095215,180.6499938964844,74.12000274658203
2022-04-01,103.8367,0.52,16.25000,3.7,69.12,114.29,20.688615798950195,179.5,74.16999816894531
2022-04-04,103.76838,0.67,19.60000,3.69,58.15,115.67,20.831361770629883,180.3699951171875,76.86000061035156
2022-04-05,103.74560666666666,0.65,13.90000,3.686666666666667,101.63,126.89,20.90749168395996,179.24000549316406,74.80000305175781
2022-04-06,103.72283333333333,0.67,17.58000,3.6833333333333336,128.5,168.21,20.897974014282227,179.66000366210938,73.05000305175781
2022-04-07,103.70006,0.68,9.72000,3.68,78.46,171.04,20.945558547973636,180.33999633789065,73.11000061035156
2022-04-08,103.67728666666666,0.69,6.04000,3.6766666666666663,20.62,124.74,21.269115447998047,181.47000122070312,74.11000061035156
2022-04-11,103.60896666666666,0.78,28.75000,3.666666666666667,193.19,241.25,21.440410614013672,182.3699951171875,72.30000305175781
2022-04-12,103.58619333333333,0.74,10.68000,3.6633333333333336,34.16,103.12,21.611703872680664,183.7700042724609,75.9800033569336
2022-04-13,103.56342,0.75,7.05000,3.66,51.43,90.43,21.583154678344727,184.6499938964844,78.41999816894531
2022-04-14,103.54064666666666,0.78,9.57000,3.6566666666666663,103.15,142.29,21.47847557067871,184.0399932861328,79.56999969482422
2022-04-18,103.44955333333333,0.82,10.83000,3.6433333333333335,76.98,93.03,21.73541831970215,184.6100006103516,80.41000366210938
2022-04-19,103.42678,0.82,5.36000,3.64,239.84,276.08,21.52605628967285,181.82000732421875,76.86000061035156
2022-04-20,103.40400666666666,0.82,7.90000,3.6366666666666663,75.77,95.07,21.55460548400879,182.7100067138672,77.23999786376953
2022-04-21,103.38123333333333,0.82,11.79000,3.633333333333333,69.98,89.05,21.51654052734375,182.05999755859372,78.12000274658203
2022-04-22,103.35846,0.82,13.56000,3.63,90.54,148.56,21.25008201599121,180.2899932861328,76.30999755859375
2022-04-25,103.29014,0.93,9.43000,3.62,131.45,126.9,21.078784942626957,177.0500030517578,74.6500015258789
2022-04-26,103.26736666666666,0.84,5.86000,3.6166666666666663,44.42,130.06,21.13588523864746,177.32000732421875,76.45999908447266
2022-04-27,103.24459333333331,0.82,10.31000,3.613333333333333,33.48,69.39,21.13588523864746,175.97999572753906,76.37000274658203
2022-04-28,103.22182,0.81,14.10000,3.61,60.13,80.21,21.23104858398437,176.92999267578125,78.08000183105469
2022-04-29,103.19904666666666,0.83,11.27000,3.606666666666667,131.51,126.12,21.002655029296875,176.91000366210938,77.16000366210938
2022-05-02,103.14128064516127,0.9,13.72000,3.6,73.17,99.33,20.9265251159668,173.6300048828125,78.37999725341797
2022-05-03,103.12906129032255,0.9,9.04000,3.6,110.17,103.64,20.81233024597168,174.08999633789062,76.69000244140625
2022-05-04,103.11684193548386,0.88,41.20000,3.6,199.17,123.78,21.002655029296875,175.8000030517578,80.22000122070312
2022-05-05,103.10462258064516,0.84,12.26000,3.6,130.68,87.92,21.040721893310547,175.1300048828125,80.4800033569336
2022-05-06,103.09240322580644,0.84,15.32000,3.6,250.97,212.5,20.78377914428711,175.4199981689453,82.12999725341797
2022-05-09,103.05574516129032,0.92,20.26000,3.6,129.57,97.81,20.29844284057617,172.8800048828125,76.56999969482422
2022-05-10,103.0435258064516,0.89,20.42000,3.6,112.36,135.75,20.44118881225586,171.4199981689453,74.52999877929688
2022-05-11,103.03130645161288,0.9,8.41000,3.6,92.85,102.02,20.81233024597168,172.82000732421875,78.18000030517578
2022-05-12,103.0190870967742,0.95,14.08000,3.6,68.63,144.73,20.90749168395996,170.1699981689453,79.2300033569336
2022-05-13,103.00686774193548,1.01,12.32000,3.6,120.14,140.0,21.107336044311523,168.7899932861328,81.27999877929688
2022-05-16,102.97020967741936,1.07,14.28000,3.6,57.32,124.37,21.73541831970215,170.39999389648438,83.11000061035156
2022-05-17,102.95799032258064,1.06,9.18000,3.6,22.37,101.23,21.849613189697266,169.3300018310547,81.11000061035156
2022-05-18,102.94577096774194,1.02,13.71000,3.6,125.3,97.83,21.316696166992188,169.4199981689453,79.29000091552734
2022-05-19,102.93355161290322,1.04,12.33000,3.6,131.05,157.59,21.307178497314453,171.91000366210938,80.58000183105469
2022-05-20,102.92133225806452,1.01,25.71000,3.6,149.55,185.12,21.1644344329834,172.02999877929688,81.6500015258789
2022-05-23,102.88467419354838,1.07,35.91000,3.6,179.29,135.77,21.35476303100586,172.8300018310547,81.97000122070312
2022-05-24,102.87245483870969,1.05,19.02000,3.6,92.7,135.79,21.097820281982425,174.1300048828125,82.0
2022-05-25,102.86023548387097,1.05,13.62000,3.6,172.07,100.89,20.993139266967773,173.0800018310547,82.4800033569336
2022-05-26,102.84801612903226,1.06,11.32000,3.6,166.85,132.56,21.20249938964844,172.75999450683594,84.58999633789062
2022-05-27,102.83579677419354,1.06,14.18000,3.6,231.82,145.02,21.335729598999023,172.85000610351562,85.45999908447266
2022-05-31,102.7869193548387,1.13,14.32000,3.6,25.72,72.9,20.9265251159668,171.13999938964844,85.47000122070312
2022-06-01,102.7747,1.12,8.70000,3.6,69.88,161.66,20.90749168395996,172.22999572753906,85.54000091552734
2022-06-02,102.77197,1.13,13.61000,3.5966666666666667,116.11,144.13,21.01217269897461,174.35000610351562,87.25
2022-06-03,102.76924,1.17,13.80000,3.5933333333333333,81.92,163.85,20.81233024597168,172.5800018310547,89.47000122070312
2022-06-06,102.76105,1.23,10.69000,3.583333333333333,45.61,127.27,21.088302612304688,171.82000732421875,88.38999938964844
2022-06-07,102.75832,1.24,7.47000,3.58,69.52,167.65,21.040721893310547,172.94000244140625,90.04000091552734
2022-06-08,102.75559,1.25,5.68000,3.5766666666666667,61.53,110.13,21.107336044311523,172.77999877929688,91.98999786376952
2022-06-09,102.75286,1.26,8.68000,3.5733333333333333,113.22,112.11,21.107336044311523,172.22999572753906,91.08000183105467
2022-06-10,102.75013,1.34,8.39000,3.5700000000000003,92.05,93.65,20.945558547973636,174.5399932861328,90.12999725341795
2022-06-13,102.74194,1.69,22.01000,3.56,93.86,95.37,20.70764923095703,169.92999267578125,90.36000061035156
2022-06-14,102.73921,1.78,6.88000,3.556666666666666,35.2,120.62,20.65055084228516,168.57000732421875,88.44999694824219
2022-06-15,102.73648,1.69,12.09000,3.553333333333333,53.8,140.82,20.660064697265625,170.77000427246094,86.93000030517578
2022-06-16,102.73375,1.54,16.78000,3.55,152.05,189.54,20.86942672729492,172.69000244140625,87.66000366210938
2022-06-17,102.73102,1.58,10.68000,3.546666666666667,70.87,108.29,20.74571228027344,171.27000427246094,83.33999633789062
2022-06-21,102.7201,1.66,25.17000,3.533333333333333,98.16,140.11,20.517318725585938,170.6300048828125,84.05000305175781
2022-06-22,102.71737,1.57,8.57000,3.53,118.73,96.97,20.269893646240234,171.30999755859375,80.87999725341797
2022-06-23,102.71464,1.59,9.14000,3.526666666666667,55.0,96.96,19.66084671020508,170.25999450683594,78.9800033569336
2022-06-24,102.71191,1.66,9.85000,3.523333333333333,84.02,111.86,19.727458953857425,170.08999633789062,81.2699966430664
2022-06-27,102.70372,1.75,10.35000,3.513333333333333,80.28,140.94,19.48954963684082,169.89999389648438,82.93000030517578
2022-06-28,102.70099,1.75,16.39000,3.51,72.94,129.96,19.575199127197266,169.6199951171875,84.72000122070312
2022-06-29,102.69826,1.73,15.01000,3.506666666666667,52.98,135.33,19.69891166687012,169.49000549316406,82.94999694824219
2022-06-30,102.69553,1.66,11.19000,3.5033333333333334,172.69,158.37,19.394386291503903,168.4600067138672,80.3499984741211
2022-07-01,102.6928,1.66,12.22000,3.5,188.65,177.73,19.013731002807617,168.32000732421875,81.66999816894531
2022-07-05,102.7328258064516,1.86,18.90000,3.5129032258064514,56.09,116.59,18.60452651977539,164.75,74.77999877929688
2022-07-06,102.74283225806452,1.85,2.27000,3.5161290322580645,77.5,91.52,18.690174102783203,162.13999938964844,73.66999816894531
2022-07-07,102.75283870967742,1.89,6.16000,3.5193548387096776,95.37,93.67,19.042280197143555,162.22999572753906,76.55000305175781
2022-07-08,102.76284516129031,1.91,6.84000,3.52258064516129,74.24,104.33,19.394386291503903,162.3000030517578,78.54000091552734
2022-07-11,102.79286451612904,2.13,20.33000,3.532258064516129,33.04,200.3,19.27067375183105,161.42999267578125,78.2300033569336
2022-07-12,102.80287096774194,2.16,4.36000,3.535483870967742,61.95,126.67,18.737756729125977,160.8300018310547,72.80999755859375
2022-07-13,102.81287741935483,2.33,5.47000,3.5387096774193547,46.66,52.82,18.804370880126957,161.60000610351562,73.19000244140625
2022-07-14,102.82288387096774,2.33,6.63000,3.541935483870968,141.31,203.03,18.57597923278809,159.3300018310547,72.8499984741211
2022-07-15,102.83289032258064,2.29,4.39000,3.545161290322581,107.08,210.77,18.699689865112305,159.00999450683594,73.73999786376953
2022-07-18,102.86290967741937,2.44,18.88000,3.554838709677419,48.3,182.94,19.099380493164062,159.16000366210938,76.80999755859375
2022-07-19,102.87291612903226,2.46,12.68000,3.5580645161290323,108.18,177.18,18.985183715820312,159.5399932861328,78.05000305175781
2022-07-20,102.88292258064516,2.44,7.14000,3.5612903225806454,149.94,113.33,18.985183715820312,158.0399932861328,77.63999938964844
2022-07-21,102.89292903225808,2.4,8.11000,3.564516129032258,119.9,132.76,18.6521110534668,160.27000427246094,75.48999786376953
2022-07-22,102.90293548387098,2.41,4.92000,3.567741935483871,115.32,138.82,18.36661720275879,160.6699981689453,74.52999877929688
2022-07-25,102.93295483870968,2.55,14.97000,3.57741935483871,79.82,120.62,18.614044189453125,160.22999572753906,76.22000122070312
2022-07-26,102.9429612903226,2.48,16.20000,3.5806451612903225,50.23,94.68,18.842435836791992,160.0399932861328,75.16000366210938
2022-07-27,102.95296774193548,2.37,15.19000,3.583870967741936,194.15,181.99,18.97566795349121,161.6699981689453,77.87000274658203
2022-07-28,102.9629741935484,2.35,15.58000,3.5870967741935487,180.36,111.0,19.156476974487305,163.63999938964844,77.12999725341797
2022-07-29,102.97298064516129,2.34,10.73000,3.5903225806451613,86.11,130.23,19.21357727050781,164.10000610351562,78.05000305175781
2022-08-01,103.003,2.48,29.31000,3.6,265.4,141.32,18.99469947814941,165.02999877929688,75.12999725341797
2022-08-02,102.99361935483871,2.48,9.29000,3.596774193548387,60.94,96.66,18.728240966796875,164.0500030517578,75.93000030517578
2022-08-03,102.9842387096774,2.44,12.12000,3.5935483870967744,125.84,115.69,18.804370880126957,164.4499969482422,73.52999877929688
2022-08-04,102.97485806451613,2.41,10.55000,3.5903225806451613,104.16,78.43,19.089862823486328,167.1699981689453,71.52999877929688
2022-08-05,102.96547741935484,2.48,17.27000,3.5870967741935487,126.28,107.43,19.00421524047852,165.2899932861328,71.54000091552734
2022-08-08,102.93733548387095,2.57,22.80000,3.57741935483871,259.28,227.88,19.108896255493164,166.69000244140625,73.54000091552734
2022-08-09,102.92795483870968,2.58,10.22000,3.574193548387097,87.15,189.05,19.18502616882324,167.1999969482422,73.44999694824219
2022-08-10,102.91857419354838,2.56,9.24000,3.570967741935484,120.54,84.3,19.441970825195312,166.77999877929688,74.31999969482422
2022-08-11,102.9091935483871,2.52,6.08000,3.567741935483871,141.42,99.36,19.62278175354004,166.33999633789062,76.27999877929688
2022-08-12,102.8998129032258,2.53,8.14000,3.564516129032258,106.87,48.55,19.66084671020508,167.8699951171875,74.9800033569336
2022-08-15,102.87167096774192,2.63,14.96000,3.554838709677419,111.66,145.63,19.52761650085449,165.7100067138672,72.87999725341797
2022-08-16,102.86229032258063,2.61,7.00000,3.5516129032258066,59.72,103.94,19.232608795166016,165.4199981689453,71.23999786376953
2022-08-17,102.85290967741936,2.59,6.38000,3.548387096774193,99.81,75.77,19.232608795166016,164.35000610351562,72.05000305175781
2022-08-18,102.84352903225806,2.61,3.21000,3.545161290322581,9.12,92.67,18.94711685180664,163.9199981689453,74.20999908447266
2022-08-19,102.83414838709676,2.64,3.06000,3.541935483870968,114.81,98.49,19.127927780151367,162.72000122070312,74.05999755859375
2022-08-22,102.8060064516129,2.74,34.33000,3.532258064516129,446.93,169.02,19.28019142150879,161.63999938964844,74.68000030517578
2022-08-23,102.79662580645162,2.71,8.94000,3.5290322580645164,58.62,93.31,19.55616569519043,162.77000427246094,76.83000183105469
2022-08-24,102.78724516129031,2.73,7.25000,3.5258064516129037,70.68,137.29,19.632295608520508,163.25,78.04000091552734
2022-08-25,102.77786451612904,2.78,5.19000,3.52258064516129,79.66,66.37,19.508583068847656,163.75,76.5
2022-08-26,102.76848387096774,2.78,6.88000,3.5193548387096776,58.58,121.88,19.756010055541992,161.75999450683594,75.8499984741211
2022-08-29,102.74034193548388,2.89,15.94000,3.509677419354839,105.7,97.52,19.78456115722656,161.86000061035156,78.69000244140625
2022-08-30,102.73096129032258,2.88,10.20000,3.5064516129032257,127.62,83.23,19.69891166687012,160.50999450683594,75.47000122070312
2022-08-31,102.72158064516128,2.87,10.56000,3.503225806451613,85.8,126.46,19.632295608520508,159.27000427246094,73.11000061035156
2022-09-01,102.7122,2.88,5.96000,3.5,42.39,75.93,19.32777214050293,157.8699951171875,70.94999694824219
2022-09-02,102.7299,2.85,10.67000,3.5033333333333334,36.42,65.23,19.394386291503903,159.25999450683594,71.43000030517578
2022-09-06,102.8007,2.96,2.85000,3.5166666666666666,60.81,91.55,19.441970825195312,158.3300018310547,71.41999816894531
2022-09-07,102.8184,2.98,2.82000,3.52,96.27,87.66,19.318256378173828,159.94000244140625,67.62000274658203
2022-09-08,102.8361,2.97,8.19000,3.523333333333333,38.83,47.62,19.308740615844727,158.97999572753906,68.08999633789062
2022-09-09,102.8538,2.98,3.72000,3.526666666666667,47.57,66.03,19.67036247253418,159.82000732421875,71.0999984741211
2022-09-12,102.9069,3.09,7.56000,3.536666666666666,186.29,162.37,19.80359268188477,160.6300048828125,72.37000274658203
2022-09-13,102.9246,3.19,9.03000,3.54,22.0,95.35,19.679880142211918,158.5399932861328,72.01000213623047
2022-09-14,102.9423,3.14,2.46000,3.543333333333333,33.52,116.73,19.55616569519043,157.92999267578125,72.7300033569336
2022-09-15,102.96,3.12,8.21000,3.546666666666667,181.06,118.58,19.546649932861328,154.97999572753906,69.76000213623047
2022-09-16,102.9777,3.1,1.43000,3.55,73.17,123.3,19.52761650085449,155.83999633789062,69.9000015258789
2022-09-19,103.0308,3.29,7.57000,3.56,14.36,65.09,19.52761650085449,155.9600067138672,70.05000305175781
2022-09-20,103.0485,3.26,9.66000,3.563333333333333,65.92,78.61,19.78456115722656,155.07000732421875,69.22000122070312
2022-09-21,103.0662,3.21,11.97000,3.566666666666667,106.16,70.88,19.651329040527344,155.7899932861328,68.68000030517578
2022-09-22,103.0839,3.19,11.01000,3.5700000000000003,171.54,139.2,19.66084671020508,155.6999969482422,68.97000122070312
2022-09-23,103.1016,3.12,13.68000,3.5733333333333333,121.27,133.87,19.28019142150879,153.00999450683594,65.31999969482422
2022-09-26,103.1547,3.3,12.47000,3.583333333333333,85.1,85.96,18.96615028381348,151.22999572753906,63.20000076293945
2022-09-27,103.1724,3.26,49.96000,3.586666666666667,145.78,194.98,19.00421524047852,151.5399932861328,64.41999816894531
2022-09-28,103.1901,3.29,11.33000,3.59,142.8,155.79,19.165992736816406,154.69000244140625,67.12999725341797
2022-09-29,103.2078,3.26,6.99000,3.5933333333333333,34.05,93.12,19.17551040649414,154.66000366210938,66.7699966430664
2022-09-30,103.2255,3.22,10.87000,3.5966666666666667,102.04,192.84,19.05179786682129,154.6699981689453,65.27999877929688
2022-10-03,103.23126451612904,3.34,.,3.6,171.21,146.03,19.089862823486328,158.42999267578125,67.88999938964844
2022-10-04,103.22529677419357,3.32,12.19000,3.6,164.15,148.79,19.146961212158203,160.6999969482422,70.27999877929688
2022-10-05,103.21932903225806,3.33,7.42000,3.6,210.92,153.24,19.261157989501957,159.80999755859375,71.94000244140625
2022-10-06,103.21336129032258,3.32,6.06000,3.6,77.47,168.97,19.17551040649414,159.6300048828125,72.98999786376953
2022-10-07,103.2073935483871,3.31,17.75000,3.6,28.39,139.82,19.20405960083008,157.8800048828125,75.0999984741211
2022-10-11,103.18352258064516,3.53,14.09000,3.6,22.91,155.85,19.356321334838867,155.16000366210938,71.75
2022-10-12,103.17755483870968,3.56,9.80000,3.6,50.15,186.85,19.20405960083008,155.99000549316406,70.93000030517578
2022-10-13,103.1715870967742,3.64,5.48000,3.6,50.96,169.02,19.20405960083008,154.91000366210938,72.5199966430664
2022-10-14,103.16561935483873,3.65,8.42000,3.6,258.67,180.93,19.089862823486328,152.97999572753906,70.16999816894531
2022-10-17,103.14771612903226,3.82,10.02000,3.6,56.99,129.16,19.089862823486328,153.4199981689453,70.12999725341797
2022-10-18,103.14174838709675,3.89,6.95000,3.6,43.13,73.35,19.06131362915039,153.75,68.69999694824219
2022-10-19,103.13578064516128,3.91,5.47000,3.6,67.88,70.66,19.02324676513672,151.69000244140625,70.04000091552734
2022-10-20,103.1298129032258,3.91,9.78000,3.6,83.43,78.35,19.032764434814453,151.4499969482422,70.18000030517578
2022-10-21,103.12384516129032,3.9,3.88000,3.6,9.46,107.34,19.080347061157227,154.14999389648438,70.56999969482422
2022-10-24,103.10594193548388,4.0,8.41000,3.6,157.87,168.29,19.013731002807617,153.64999389648438,70.37999725341797
2022-10-25,103.0999741935484,3.97,13.69000,3.6,122.36,104.95,18.95663452148437,154.0,70.61000061035156
2022-10-26,103.0940064516129,3.94,12.68000,3.6,133.09,84.81,18.880502700805664,154.97999572753906,72.97000122070312
2022-10-27,103.08803870967742,3.95,11.02000,3.6,196.18,150.79,18.766305923461918,154.74000549316406,73.62000274658203
2022-10-28,103.08207096774194,3.99,8.08000,3.6,137.82,204.29,18.671142578125,153.16000366210938,72.81999969482422
2022-10-31,103.06416774193548,4.06,4.17000,3.6,213.24,161.13,18.87098693847656,151.91000366210938,71.52999877929688
2022-11-01,103.0582,4.06,7.69000,3.6,185.79,127.48,19.080347061157227,153.4600067138672,73.12000274658203
2022-11-02,103.03683666666666,4.04,8.84000,3.5966666666666667,41.91,98.2,18.97566795349121,152.38999938964844,74.08000183105469
2022-11-03,103.01547333333332,4.06,4.48000,3.5933333333333333,110.46,140.73,18.880502700805664,151.80999755859375,73.29000091552734
2022-11-04,102.99411,4.02,9.22000,3.59,46.27,122.07,19.1184139251709,156.47000122070312,76.81999969482422
2022-11-07,102.93002,4.12,30.64000,3.58,169.53,245.52,19.18502616882324,155.85000610351562,76.55999755859375
2022-11-08,102.90865666666669,4.1,3.00000,3.5766666666666667,112.58,123.6,19.089862823486328,159.4499969482422,74.47000122070312
2022-11-09,102.88729333333332,4.11,12.09000,3.5733333333333333,134.89,146.6,19.00421524047852,158.64999389648438,71.66999816894531
2022-11-10,102.86593,4.09,10.51000,3.5700000000000003,97.71,119.57,19.06131362915039,163.47999572753906,72.23999786376953
2022-11-14,102.78047666666666,4.16,7.74000,3.556666666666666,264.1,215.52,19.099380493164062,164.9199981689453,71.91000366210938
2022-11-15,102.75911333333332,4.14,8.09000,3.553333333333333,69.0,95.09,19.156476974487305,165.5,73.25
2022-11-16,102.73775,4.14,3.04000,3.55,242.28,107.83,19.089862823486328,165.1199951171875,72.04000091552734
2022-11-17,102.71638666666666,4.13,8.12000,3.546666666666667,147.22,91.22,18.918567657470703,163.9199981689453,70.13999938964844
2022-11-18,102.69502333333332,4.15,5.61000,3.543333333333333,143.64,133.39,18.928083419799805,162.7899932861328,69.02999877929688
2022-11-21,102.63093333333332,4.23,6.04000,3.533333333333333,161.84,122.23,18.96615028381348,161.8800048828125,69.02999877929688
2022-11-22,102.60957,4.21,4.03000,3.53,320.98,125.51,18.99469947814941,162.07000732421875,69.9800033569336
2022-11-23,102.58820666666666,4.21,4.93000,3.526666666666667,224.08,183.38,18.918567657470703,163.0800018310547,67.41000366210938
2022-11-25,102.54548,4.22,2.22000,3.52,63.12,189.26,18.9090518951416,163.22000122070312,66.95999908447266
2022-11-28,102.48139,4.3,3.66000,3.51,187.46,183.05,18.804370880126957,161.92999267578125,66.87999725341797
2022-11-29,102.46002666666666,4.27,8.71000,3.506666666666667,22.87,90.52,18.861469268798828,162.72999572753906,68.33999633789062
2022-11-30,102.43866333333332,4.27,8.27000,3.5033333333333334,52.87,89.9,19.080347061157227,164.80999755859375,70.2300033569336
2022-12-01,102.4173,4.22,2.56000,3.5,78.72,177.11,18.95663452148437,167.83999633789062,70.44999694824219
2022-12-02,102.40970967741936,4.22,4.60000,3.496774193548387,9.8,48.03,18.899534225463867,167.25999450683594,69.83999633789062
2022-12-05,102.38693870967742,4.27,17.61000,3.487096774193549,225.32,187.14,18.813888549804688,164.38999938964844,67.72000122070312
2022-12-06,102.37934838709675,4.27,3.94000,3.4838709677419355,56.08,105.68,18.68065643310547,164.83999633789062,65.2300033569336
2022-12-07,102.37175806451611,4.2,4.50000,3.4806451612903224,76.71,151.37,18.699689865112305,166.3300018310547,63.650001525878906
2022-12-08,102.36416774193547,4.17,4.08000,3.47741935483871,95.78,81.81,18.70920753479004,166.47000122070312,62.709999084472656
2022-12-09,102.35657741935484,4.19,7.08000,3.4741935483870967,120.84,114.31,18.614044189453125,167.05999755859375,62.84999847412109
2022-12-12,102.3338064516129,4.29,11.37000,3.464516129032258,104.44,169.7,18.77582359313965,165.67999267578125,64.41000366210938
2022-12-13,102.32621612903226,4.26,4.74000,3.4612903225806453,46.18,122.35,18.8900203704834,168.50999450683594,65.86000061035156
2022-12-14,102.3186258064516,4.23,7.80000,3.458064516129032,88.71,120.9,18.87098693847656,168.10000610351562,67.36000061035156
2022-12-15,102.31103548387097,4.22,12.09000,3.454838709677419,80.71,114.95,18.861469268798828,165.35000610351562,66.1500015258789
2022-12-16,102.30344516129033,4.2,2.85000,3.4516129032258065,97.13,99.07,18.804370880126957,166.7899932861328,64.9000015258789
2022-12-19,102.2806741935484,4.28,17.12000,3.441935483870968,46.11,87.27,18.81011009216309,166.32000732421875,66.06999969482422
2022-12-20,102.27308387096774,4.25,8.47000,3.438709677419354,96.36,72.84,18.95355224609375,169.0800018310547,66.22000122070312
2022-12-21,102.2654935483871,4.22,11.94000,3.435483870967742,35.43,147.63,19.1639347076416,168.8000030517578,68.05999755859375
