date,ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_GLD
2009-03-11,96.77380322580645,0.23,0.00000,8.796774193548387,91.36,99.76,89.22000122070312
2009-03-12,96.76399354838708,0.21,0.62000,8.806451612903226,190.9,161.59,91.0999984741211
2009-03-13,96.75418387096774,0.19,0.40000,8.816129032258065,74.8,186.5,91.3000030517578
2009-03-16,96.72475483870969,0.24,0.00000,8.845161290322581,58.83,145.65,90.8000030517578
2009-03-17,96.71494516129032,0.24,0.45000,8.854838709677418,15.22,185.51,90.04000091552734
2009-03-18,96.70513548387098,0.21,0.72000,8.864516129032257,61.4,147.33,93.08999633789062
2009-03-19,96.69532580645162,0.2,0.68000,8.874193548387096,121.58,134.53,94.3499984741211
2009-03-20,96.68551612903228,0.21,0.00000,8.883870967741935,56.69,207.82,93.58999633789062
2009-03-23,96.6560870967742,0.22,1.19000,8.912903225806451,111.21,277.26,92.08000183105467
2009-03-24,96.64627741935485,0.21,0.45000,8.92258064516129,68.51,202.96,90.9499969482422
2009-03-25,96.63646774193548,0.19,2.25000,8.932258064516128,114.91,124.02,91.9800033569336
2009-03-26,96.62665806451614,0.15,2.23000,8.941935483870967,130.42,167.66,91.93000030517578
2009-03-27,96.61684838709678,0.13,2.82000,8.951612903225806,34.32,146.4,90.69000244140624
2009-03-30,96.58741935483872,0.18,1.23000,8.980645161290322,147.02,204.0,89.9800033569336
2009-03-31,96.57760967741936,0.21,1.85000,8.990322580645161,110.24,212.96,90.27999877929688
2009-04-01,96.5678,0.22,0.77000,9.0,104.91,134.87,91.02999877929688
2009-04-02,96.52631,0.22,0.69000,9.013333333333334,58.5,124.79,88.80000305175781
2009-04-03,96.48482,0.21,0.45000,9.026666666666667,30.45,150.81,87.58999633789062
2009-04-06,96.36035,0.2,0.59000,9.066666666666666,19.99,148.5,85.2699966430664
2009-04-07,96.31886,0.2,0.00000,9.08,46.79,124.75,86.73999786376953
2009-04-08,96.27737,0.18,0.00000,9.093333333333334,24.33,136.7,86.61000061035156
2009-04-09,96.23588,0.18,2.52000,9.106666666666667,16.1,100.16,86.30999755859375
2009-04-13,96.06992,0.18,0.00000,9.16,170.87,117.97,87.87999725341797
2009-04-14,96.02843,0.17,0.45000,9.173333333333334,53.65,116.79,87.37000274658203
2009-04-15,95.98694,0.15,0.35000,9.186666666666667,89.9,89.04,87.5
2009-04-16,95.94545,0.13,0.96000,9.2,21.74,111.78,85.80999755859375
2009-04-17,95.90396,0.14,0.79000,9.213333333333331,40.6,146.91,85.22000122070312
2009-04-20,95.77949,0.14,0.00000,9.253333333333334,49.86,106.35,86.94999694824219
2009-04-21,95.738,0.15,0.44000,9.266666666666667,45.36,152.61,86.88999938964844
2009-04-22,95.69651,0.14,0.59000,9.28,59.98,304.61,87.37999725341797
2009-04-23,95.65502,0.1,0.00000,9.293333333333331,109.96,243.69,88.80000305175781
2009-04-24,95.61353,0.1,0.00000,9.306666666666668,31.19,187.13,89.72000122070312
2009-04-27,95.48906,0.13,1.23000,9.346666666666668,77.25,98.97,89.01000213623047
2009-04-28,95.44757,0.13,3.14000,9.36,107.11,118.32,87.75
2009-04-29,95.40608,0.11,4.74000,9.373333333333331,89.91,246.58,88.33000183105469
2009-04-30,95.36459,0.14,5.01000,9.386666666666668,42.72,130.17,87.2699966430664
2009-05-01,95.3231,0.15,0.76000,9.4,45.43,116.18,86.94999694824219
2009-05-04,95.2835193548387,0.19,2.95000,9.40967741935484,20.13,130.36,88.63999938964844
2009-05-05,95.2703258064516,0.19,0.87000,9.412903225806453,52.24,65.38,88.25
2009-05-06,95.25713225806452,0.19,0.00000,9.416129032258064,17.93,88.77,89.54000091552734
2009-05-07,95.24393870967742,0.18,0.31000,9.419354838709678,26.69,103.71,89.44000244140625
2009-05-08,95.23074516129032,0.18,1.16000,9.422580645161291,26.48,171.49,89.9800033569336
2009-05-11,95.19116451612904,0.19,1.20000,9.432258064516128,30.82,74.34,89.69000244140625
2009-05-12,95.17797096774194,0.19,0.45000,9.435483870967742,22.91,110.55,90.6999969482422
2009-05-13,95.16477741935483,0.17,0.35000,9.438709677419356,29.91,75.19,91.08999633789062
2009-05-14,95.15158387096774,0.16,0.00000,9.441935483870967,16.37,135.13,91.02999877929688
2009-05-15,95.13839032258063,0.17,0.00000,9.44516129032258,13.61,370.6,91.5500030517578
2009-05-18,95.09880967741935,0.19,1.19000,9.45483870967742,10.14,84.97,90.36000061035156
2009-05-19,95.08561612903226,0.18,0.00000,9.458064516129031,7.62,69.66,90.95999908447266
2009-05-20,95.07242258064517,0.18,0.00000,9.461290322580645,48.0,111.98,92.25
2009-05-21,95.05922903225806,0.19,0.00000,9.464516129032258,21.91,133.56,93.8499984741211
2009-05-22,95.04603548387097,0.18,0.42000,9.467741935483872,21.27,105.33,94.1500015258789
2009-05-26,94.99326129032258,0.18,0.00000,9.480645161290322,27.05,99.6,93.76000213623048
2009-05-27,94.98006774193549,0.17,0.00000,9.483870967741936,20.94,63.82,93.4499969482422
2009-05-28,94.9668741935484,0.15,0.00000,9.487096774193548,34.29,95.79,94.23999786376952
2009-05-29,94.9536806451613,0.14,0.41000,9.49032258064516,7.01,82.82,96.1999969482422
2009-06-01,94.9141,0.13,0.00000,9.5,31.41,111.67,95.7300033569336
2009-06-02,94.95598666666667,0.14,0.46000,9.5,23.78,196.26,96.36000061035156
2009-06-03,94.99787333333332,0.14,0.00000,9.5,44.07,76.74,94.41000366210938
2009-06-04,95.03976,0.14,0.33000,9.5,17.06,77.99,96.2300033569336
2009-06-05,95.08164666666669,0.19,0.41000,9.5,35.18,72.36,93.70999908447266
2009-06-08,95.20730666666668,0.19,0.00000,9.5,10.54,92.38,93.55999755859376
2009-06-09,95.24919333333334,0.19,0.00000,9.5,8.11,120.48,93.83000183105467
2009-06-10,95.29108,0.18,2.10000,9.5,21.51,98.31,93.86000061035156
2009-06-11,95.33296666666666,0.19,6.76000,9.5,17.29,92.19,93.6999969482422
2009-06-12,95.37485333333332,0.18,4.97000,9.5,14.12,61.85,92.16999816894533
2009-06-15,95.50051333333332,0.17,1.25000,9.5,21.36,109.84,91.0999984741211
2009-06-16,95.5424,0.17,1.00000,9.5,17.02,123.16,91.93000030517578
2009-06-17,95.58428666666669,0.17,0.38000,9.5,25.92,59.24,92.3499984741211
2009-06-18,95.62617333333333,0.18,0.33000,9.5,39.51,70.96,91.61000061035156
2009-06-19,95.66806,0.18,0.00000,9.5,7.25,160.07,91.9000015258789
2009-06-22,95.79372,0.2,1.30000,9.5,122.02,109.85,90.54000091552734
2009-06-23,95.83560666666666,0.2,0.00000,9.5,16.51,84.88,90.91999816894533
2009-06-24,95.87749333333332,0.19,0.00000,9.5,13.21,93.11,91.4499969482422
2009-06-25,95.91938,0.18,0.70000,9.5,17.95,70.63,92.30999755859376
2009-06-26,95.96126666666666,0.19,0.00000,9.5,131.86,142.31,92.29000091552734
2009-06-29,96.08692666666668,0.2,0.67000,9.5,34.08,90.88,92.04000091552734
2009-06-30,96.12881333333333,0.19,0.00000,9.5,66.72,85.78,91.18000030517578
2009-07-01,96.1707,0.17,0.00000,9.5,6.63,121.17,92.38999938964844
2009-07-02,96.19924516129032,0.17,0.00000,9.503225806451614,6.05,99.06,91.25
2009-07-06,96.3134258064516,0.19,0.00000,9.516129032258064,11.38,173.43,90.76000213623048
2009-07-07,96.34197096774191,0.19,0.00000,9.519354838709678,85.81,117.66,90.70999908447266
2009-07-08,96.37051612903224,0.18,0.00000,9.522580645161293,27.83,95.39,89.2699966430664
2009-07-09,96.39906129032258,0.19,0.00000,9.525806451612905,88.64,69.94,89.51000213623047
2009-07-10,96.4276064516129,0.18,0.00000,9.529032258064516,14.95,102.52,89.58000183105469
2009-07-13,96.51324193548386,0.18,0.00000,9.538709677419355,20.53,183.76,90.19000244140624
2009-07-14,96.5417870967742,0.18,0.00000,9.541935483870969,16.71,197.32,90.80999755859376
2009-07-15,96.57033225806452,0.18,0.40000,9.54516129032258,27.42,109.66,92.23999786376952
2009-07-16,96.59887741935484,0.19,0.35000,9.548387096774194,12.08,71.33,91.9800033569336
2009-07-17,96.62742258064516,0.17,0.44000,9.551612903225806,14.92,88.11,91.93000030517578
2009-07-20,96.71305806451612,0.19,1.26000,9.561290322580644,32.25,151.49,93.27999877929688
2009-07-21,96.74160322580644,0.19,0.00000,9.564516129032258,54.65,83.27,93.12999725341795
2009-07-22,96.77014838709675,0.19,0.00000,9.567741935483872,6.65,108.88,93.44000244140624
2009-07-23,96.79869354838708,0.19,0.35000,9.570967741935483,11.86,140.0,93.26000213623048
2009-07-24,96.82723870967742,0.18,0.43000,9.574193548387097,7.41,104.47,93.41000366210938
2009-07-27,96.9128741935484,0.19,0.00000,9.583870967741936,21.21,68.67,93.70999908447266
2009-07-28,96.94141935483871,0.19,0.00000,9.587096774193547,71.05,63.15,92.11000061035156
2009-07-29,96.96996451612902,0.19,0.00000,9.59032258064516,119.69,79.19,91.1999969482422
2009-07-30,96.99850967741936,0.18,0.34000,9.593548387096774,29.21,91.24,91.62000274658205
2009-07-31,97.02705483870967,0.18,0.00000,9.596774193548386,29.94,353.57,93.3499984741211
2009-08-03,97.10986451612904,0.19,1.24000,9.612903225806452,10.59,129.03,93.87000274658205
2009-08-04,97.13699677419356,0.18,0.96000,9.619354838709675,24.51,130.69,94.68000030517578
2009-08-05,97.16412903225806,0.18,0.38000,9.625806451612902,6.46,81.17,94.77999877929688
2009-08-06,97.19126129032256,0.17,0.35000,9.63225806451613,11.95,59.17,94.5999984741211
2009-08-07,97.2183935483871,0.18,0.00000,9.638709677419357,14.87,62.29,93.75
2009-08-10,97.29979032258063,0.19,0.62000,9.658064516129032,31.75,149.18,92.93000030517578
2009-08-11,97.32692258064516,0.18,0.00000,9.664516129032258,33.43,120.98,92.79000091552734
2009-08-12,97.35405483870969,0.17,0.00000,9.670967741935485,19.84,90.7,92.9499969482422
2009-08-13,97.38118709677418,0.17,0.00000,9.67741935483871,5.98,93.37,93.72000122070312
2009-08-14,97.40831935483872,0.18,0.00000,9.683870967741935,22.32,68.02,93.0
2009-08-17,97.48971612903226,0.18,0.64000,9.703225806451613,10.9,74.75,91.61000061035156
2009-08-18,97.51684838709676,0.18,0.47000,9.709677419354838,71.52,69.62,92.05999755859376
2009-08-19,97.54398064516128,0.17,0.00000,9.716129032258063,20.36,62.03,92.52999877929688
2009-08-20,97.5711129032258,0.17,2.34000,9.72258064516129,34.28,82.7,92.2699966430664
2009-08-21,97.59824516129032,0.17,5.96000,9.729032258064516,14.52,91.24,93.6500015258789
2009-08-24,97.67964193548389,0.17,1.95000,9.748387096774191,44.45,84.65,92.33999633789062
2009-08-25,97.70677419354838,0.17,2.98000,9.75483870967742,42.39,83.96,92.76000213623048
2009-08-26,97.7339064516129,0.15,0.37000,9.761290322580646,6.36,179.18,92.79000091552734
2009-08-27,97.76103870967742,0.15,0.34000,9.76774193548387,5.81,46.48,93.19000244140624
2009-08-28,97.78817096774192,0.15,2.14000,9.774193548387098,7.28,61.05,93.87000274658205
2009-08-31,97.86956774193548,0.15,1.26000,9.793548387096775,117.95,49.01,93.4000015258789
2009-09-01,97.8967,0.14,0.47000,9.8,39.94,33.47,93.9000015258789
2009-09-02,97.90446333333333,0.14,0.38000,9.806666666666668,38.69,68.77,96.19000244140624
2009-09-03,97.91222666666668,0.15,0.66000,9.813333333333334,33.92,94.76,97.45999908447266
2009-09-04,97.91999,0.14,1.21000,9.82,48.02,47.03,97.52999877929688
2009-09-08,97.95104333333332,0.14,2.21000,9.846666666666668,37.66,86.08,97.43000030517578
2009-09-09,97.95880666666666,0.14,0.71000,9.853333333333332,36.59,178.84,97.08000183105467
2009-09-10,97.96657,0.14,0.64000,9.86,10.98,50.18,97.6999969482422
2009-09-11,97.97433333333332,0.14,0.00000,9.866666666666667,46.66,78.7,98.77999877929688
2009-09-14,97.99762333333332,0.14,0.60000,9.886666666666668,30.66,70.08,97.95999908447266
2009-09-15,98.00538666666668,0.13,0.45000,9.893333333333334,7.68,96.54,98.9000015258789
2009-09-16,98.01315,0.1,0.36000,9.9,6.12,55.92,99.91000366210938
2009-09-17,98.02091333333333,0.1,0.00000,9.906666666666666,5.4,61.67,99.33999633789062
2009-09-18,98.02867666666668,0.08,0.79000,9.913333333333334,20.14,74.17,98.66999816894533
2009-09-21,98.05196666666666,0.11,0.59000,9.933333333333334,130.08,72.42,98.36000061035156
2009-09-22,98.05973,0.11,1.44000,9.94,24.55,124.7,99.66999816894533
2009-09-23,98.06749333333332,0.11,0.71000,9.946666666666667,6.07,62.44,98.83000183105467
2009-09-24,98.07525666666666,0.1,0.63000,9.953333333333331,10.77,55.37,97.5500030517578
2009-09-25,98.08302,0.1,0.00000,9.96,13.55,126.44,97.0
2009-09-28,98.10631,0.11,0.60000,9.98,41.08,109.54,97.0500030517578
2009-09-29,98.11407333333332,0.13,0.00000,9.986666666666666,16.39,65.55,97.43000030517578
2009-09-30,98.12183666666668,0.14,0.00000,9.993333333333334,24.19,96.76,98.8499984741211
2009-10-01,98.1296,0.1,0.32000,10.0,21.82,66.48,97.88999938964844
2009-10-02,98.11031612903226,0.1,0.39000,9.996774193548386,87.07,109.71,98.37000274658205
2009-10-05,98.05246451612904,0.08,0.00000,9.987096774193548,20.05,42.01,99.81999969482422
2009-10-06,98.0331806451613,0.08,0.00000,9.983870967741936,22.99,46.71,102.27999877929688
2009-10-07,98.01389677419354,0.09,0.40000,9.980645161290322,6.88,55.03,102.36000061035156
2009-10-08,97.9946129032258,0.06,0.31000,9.977419354838707,21.33,52.82,103.63999938964844
2009-10-09,97.97532903225806,0.07,1.18000,9.974193548387095,13.38,84.08,102.83999633789062
2009-10-13,97.8981935483871,0.07,0.48000,9.961290322580645,16.25,102.13,104.26000213623048
2009-10-14,97.87890967741936,0.07,0.00000,9.958064516129031,36.94,44.56,104.18000030517578
2009-10-15,97.85962580645162,0.07,0.65000,9.95483870967742,5.53,82.11,102.86000061035156
2009-10-16,97.84034193548388,0.07,0.77000,9.951612903225806,6.53,74.65,103.18000030517578
2009-10-19,97.78249032258064,0.08,0.00000,9.941935483870967,29.68,82.9,104.2300033569336
2009-10-20,97.7632064516129,0.08,0.00000,9.938709677419356,62.4,50.51,103.41999816894533
2009-10-21,97.74392258064516,0.07,0.00000,9.935483870967742,17.66,82.95,103.75
2009-10-22,97.72463870967742,0.06,0.31000,9.932258064516128,16.02,65.1,103.91999816894533
2009-10-23,97.70535483870968,0.07,0.00000,9.929032258064517,33.04,110.76,103.48999786376952
2009-10-26,97.64750322580646,0.08,0.58000,9.919354838709678,9.85,108.78,101.86000061035156
2009-10-27,97.6282193548387,0.08,0.45000,9.916129032258064,30.77,82.04,101.8499984741211
2009-10-28,97.60893548387097,0.07,0.00000,9.912903225806453,23.77,83.75,100.7300033569336
2009-10-29,97.58965161290322,0.06,0.62000,9.90967741935484,21.19,84.73,102.69000244140624
2009-10-30,97.57036774193548,0.05,1.14000,9.906451612903226,12.96,108.64,102.52999877929688
2009-11-02,97.52783333333332,0.06,0.58000,9.9,19.69,63.75,103.9499969482422
2009-11-03,97.52386666666668,0.06,0.00000,9.9,865.31,136.59,106.45999908447266
2009-11-04,97.5199,0.05,0.35000,9.9,23.6,413.44,107.0999984741211
2009-11-05,97.51593333333334,0.04,1.93000,9.9,32.89,133.63,106.9800033569336
2009-11-06,97.51196666666668,0.06,0.00000,9.9,39.47,90.21,107.43000030517578
2009-11-09,97.50006666666668,0.07,0.00000,9.9,19.39,99.7,108.19000244140624
2009-11-10,97.4961,0.07,0.00000,9.9,31.51,72.02,108.38999938964844
2009-11-12,97.48816666666669,0.07,0.00000,9.9,10.31,106.01,108.20999908447266
2009-11-13,97.4842,0.06,0.37000,9.9,12.68,123.13,109.73999786376952
2009-11-16,97.4723,0.07,0.00000,9.9,9.79,74.62,111.62999725341795
2009-11-17,97.46833333333332,0.06,0.47000,9.9,7.99,100.42,111.97000122070312
2009-11-18,97.46436666666668,0.04,0.00000,9.9,42.62,64.94,112.25
2009-11-19,97.4604,0.02,0.00000,9.9,19.94,121.51,112.3000030517578
2009-11-20,97.45643333333334,0.02,0.37000,9.9,19.07,94.42,112.94000244140624
2009-11-23,97.44453333333334,0.05,0.00000,9.9,37.85,136.98,114.29000091552734
2009-11-24,97.44056666666668,0.05,0.00000,9.9,22.93,96.06,114.7300033569336
2009-11-25,97.4366,0.05,0.00000,9.9,40.93,111.36,116.62000274658205
2009-11-27,97.42866666666669,0.03,0.00000,9.9,24.75,100.55,115.05999755859376
2009-11-30,97.41676666666667,0.06,0.00000,9.9,376.29,158.42,115.63999938964844
2009-12-01,97.4128,0.06,0.00000,9.9,306.01,180.98,117.37999725341795
2009-12-02,97.4337,0.05,0.00000,9.896774193548389,232.89,67.7,119.18000030517578
2009-12-03,97.4546,0.06,0.00000,9.893548387096777,5.4,90.44,118.6999969482422
2009-12-04,97.4755,0.06,0.00000,9.890322580645162,6.73,143.53,113.75
2009-12-07,97.5382,0.04,1.23000,9.880645161290325,31.43,155.63,113.11000061035156
2009-12-08,97.5591,0.03,0.95000,9.87741935483871,105.54,151.52,110.9499969482422
2009-12-09,97.58,0.03,0.00000,9.874193548387098,62.3,140.01,110.83999633789062
2009-12-10,97.6009,0.02,0.31000,9.870967741935484,16.01,130.07,110.81999969482422
2009-12-11,97.6218,0.03,1.17000,9.867741935483872,6.66,109.15,109.31999969482422
2009-12-14,97.6845,0.04,0.00000,9.858064516129032,83.98,103.97,110.23999786376952
2009-12-15,97.7054,0.05,0.00000,9.85483870967742,16.46,137.9,110.20999908447266
2009-12-16,97.7263,0.04,0.00000,9.851612903225806,18.26,95.05,111.58999633789062
2009-12-17,97.7472,0.04,0.00000,9.848387096774196,15.83,88.45,107.33999633789062
2009-12-18,97.7681,0.05,0.40000,9.84516129032258,6.84,156.28,108.9499969482422
2009-12-21,97.8308,0.08,0.00000,9.835483870967742,10.86,177.9,106.9499969482422
2009-12-22,97.8517,0.08,0.97000,9.832258064516129,49.42,65.89,106.16999816894533
2009-12-23,97.8726,0.07,0.76000,9.829032258064515,90.91,113.78,106.5500030517578
2009-12-24,97.8935,0.05,0.40000,9.825806451612904,6.76,79.77,108.36000061035156
2009-12-28,97.9771,0.11,0.00000,9.812903225806451,43.85,133.63,108.5500030517578
2009-12-29,97.998,0.1,0.00000,9.80967741935484,34.24,68.46,107.47000122070312
2009-12-30,98.0189,0.05,0.40000,9.806451612903226,27.45,101.95,106.93000030517578
2009-12-31,98.0398,0.06,0.39000,9.803225806451614,53.59,158.19,107.30999755859376
2010-01-04,97.98140322580645,0.08,1.22000,9.8,114.26,150.35,109.8000030517578
2010-01-05,97.95497096774191,0.07,0.95000,9.8,16.2,151.16,109.6999969482422
2010-01-06,97.9285387096774,0.06,0.35000,9.8,6.0,95.95,111.51000213623048
2010-01-07,97.9021064516129,0.05,0.30000,9.8,30.9,92.2,110.81999969482422
2010-01-08,97.87567419354838,0.05,0.00000,9.8,19.61,141.92,111.37000274658205
2010-01-11,97.79637741935484,0.04,0.00000,9.8,48.54,103.54,112.8499984741211
2010-01-12,97.76994516129032,0.05,0.00000,9.8,15.31,99.13,110.48999786376952
2010-01-13,97.7435129032258,0.06,1.73000,9.8,11.8,69.67,111.54000091552734
2010-01-14,97.71708064516127,0.05,0.31000,9.8,46.95,87.42,112.02999877929688
2010-01-15,97.69064838709676,0.06,0.36000,9.8,43.36,108.55,110.86000061035156
2010-01-19,97.5849193548387,0.06,0.00000,9.8,16.18,110.91,111.5199966430664
2010-01-20,97.5584870967742,0.05,0.00000,9.8,119.63,171.42,108.94000244140624
2010-01-21,97.53205483870968,0.06,0.00000,9.8,103.9,104.34,107.37000274658205
2010-01-22,97.50562258064517,0.06,0.00000,9.8,87.24,124.07,107.16999816894533
2010-01-25,97.42632580645162,0.06,0.57000,9.8,264.44,339.49,107.4800033569336
2010-01-26,97.3998935483871,0.07,0.92000,9.8,39.15,253.54,107.55999755859376
2010-01-27,97.37346129032258,0.08,0.00000,9.8,30.14,211.21,106.52999877929688
2010-01-28,97.34702903225806,0.08,0.00000,9.8,71.38,236.94,106.4800033569336
2010-01-29,97.32059677419356,0.08,0.00000,9.8,32.57,198.48,105.95999908447266
2010-02-01,97.2413,0.1,0.00000,9.8,29.04,206.51,108.3499984741211
2010-02-02,97.25373571428572,0.1,0.00000,9.803571428571429,46.36,182.49,109.12999725341795
2010-02-03,97.26617142857144,0.1,0.00000,9.807142857142855,68.29,147.41,108.6999969482422
2010-02-04,97.27860714285714,0.09,0.30000,9.810714285714289,10.09,113.39,104.37000274658205
2010-02-05,97.29104285714286,0.1,0.00000,9.814285714285717,37.8,110.4,104.68000030517578
2010-02-08,97.32835,0.12,0.00000,9.825,58.74,74.59,104.04000091552734
2010-02-09,97.34078571428572,0.12,0.00000,9.82857142857143,45.14,114.63,105.41000366210938
2010-02-10,97.35322142857144,0.11,0.35000,9.832142857142856,24.07,146.72,105.12000274658205
2010-02-11,97.36565714285716,0.11,0.92000,9.835714285714284,41.87,159.47,107.12999725341795
2010-02-12,97.37809285714286,0.1,0.00000,9.839285714285715,25.16,143.74,107.04000091552734
2010-02-16,97.4278357142857,0.1,0.00000,9.85357142857143,15.89,254.23,109.62000274658205
2010-02-17,97.44027142857142,0.1,0.35000,9.857142857142858,11.96,107.08,109.25
